

0  	4.08739	-3382.68	-2673.34	-2640.35	40.2524

1  	5.81188	-3693.43	-2647.09	-2611.95	55.928 

2  	7.52102	-3512.49	-2617.78	-2556.17	50.4899

3  	9.20388	-2799.85	-2560.44	-2516.56	24.0394

4  	10.9377	-2951.24	-2520.9 	-2488.77	31.1567

5  	12.6379	-3005.74	-2493.95	-2461.32	36.5524

6  	14.2834	-5166.31	-2469.93	-2440.1 	124.221

7  	15.9581	-2680.87	-2443.26	-2429.65	17.9929

8  	17.6606	-2715.68	-2434.24	-2407.11	24.9239

9  	19.3133	-2587.46	-2409.84	-2384.84	16.0882

10 	20.9943	-2657.84	-2389.79	-2374.59	27.2795

11 	22.544 	-2812.24	-2378.73	-2359.84	28.2711

12 	24.1151	-2971.53	-2364.83	-2349.1 	42.2955

13 	25.7179	-2552.71	-2352.22	-2337.6 	18.3255

14 	27.3374	-2549.53	-2339.57	-2324.09	12.1853

15 	28.9124	-2866.49	-2328.29	-2314.66	29.7132

16 	30.468 	-2642.98	-2319.2 	-2306.48	21.8198

17 	32.036 	-2414.13	-2307.99	-2300.89	8.5844 

18 	33.6202	-2617.86	-2304.64	-2285.19	22.605 

19 	35.1822	-3261.87	-2292.55	-2279.67	58.5104

20 	36.792 	-2498.34	-2282.91	-2267.11	19.3729

21 	38.3129	-2386.7 	-2269.08	-2262.14	11.1544

22 	39.8821	-2503.3 	-2265.08	-2256.53	16.1582

23 	41.4694	-2433.89	-2258.8 	-2246.12	13.4268

24 	43.0434	-2406.31	-2248.17	-2243.91	12.9016

25 	44.6562	-2369.22	-2246.12	-2238.84	12.1131

26 	46.2736	-2691.72	-2242.44	-2232.06	26.1941

27 	47.8761	-2774.35	-2236.11	-2225.49	28.472 

28 	49.4778	-2363.89	-2227.37	-2215.39	10.5086

29 	51.0064	-2383.95	-2217.44	-2211.22	11.9788

30 	52.5648	-2995.11	-2215.99	-2205.64	41.2778

31 	54.1212	-2448.34	-2208.26	-2199.17	16.7065

32 	55.6366	-3036.8 	-2203.92	-2194.4 	42.244 

33 	57.1969	-2523.84	-2197.45	-2189.76	20.248 

34 	58.7349	-2311.35	-2191.12	-2185.59	7.94947

35 	60.2741	-2318.2 	-2187.45	-2182.25	11.7634

36 	61.8417	-2833.56	-2186.23	-2180.85	33.0249

